"asc_anago","asc_maguro","asc_ika","asc_uni","asc_ikura","asc_tamago","asc_toro","asc_tekka_maki","asc_kappa_maki","logLike"
0,0,0,0,0,0,0,0,0,-11512.9254649699
0.00184003553564081,-0.00447372069518273,-0.0205619889420889,0.00674328142260268,0.00167411211041583,-0.0240637746325919,0.0150251863605034,-0.0486445738167416,-0.104626699843829,-11415.215987254
0.015998490173716,-0.0382197338158301,-0.176520250000244,0.058194918191787,0.0145723616674171,-0.206784242910424,0.129809707656725,-0.423208842090238,-0.976818530750446,-10814.7001505547
0.0644862832615242,-0.232838286972822,-0.879647378174723,0.317928918128242,0.0562833722578541,-1.00096667191909,0.794453663059384,-1.6976658690352,-1.64128758513896,-9882.86242498312
0.205069541265883,-0.102772891156761,-0.675819676116652,0.520083064254358,0.195822441733181,-0.782305905427095,1.36451480647947,-1.41837817654425,-2.15250329695302,-9758.3292173739
0.1835300797299,-0.124966243872713,-0.697046111922442,0.489735825899796,0.174396325064173,-0.798584915037763,1.31959906758143,-1.40026853522642,-2.61515814260301,-9755.16004857072
0.18304895050925,-0.125454453596501,-0.69752369685925,0.489195823960735,0.173916467630483,-0.798993122289524,1.31913217817872,-1.39948162948941,-2.5458637935669,-9755.06900234832
0.18304909411484,-0.125454306150459,-0.697523555157271,0.489196001021739,0.17391661055155,-0.798993015322755,1.31913231421227,-1.39948136539709,-2.54335335637759,-9755.06888954993
